trade_id,timestamp,symbol,direction,volume,entry_price,stop_loss,take_profit,exit_price,closed_pnl,status,comment
POS_PAPER_20260408203853376879,2026-04-08T20:38:53.376925+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260408203853378004,2026-04-08T20:38:53.378045+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260408203853379067,2026-04-08T20:38:53.379107+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260408203853379067,2026-04-08T20:38:53.379253+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260408203853380250,2026-04-08T20:38:53.380288+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260408203930444409,2026-04-08T20:39:30.444464+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260408203930447260,2026-04-08T20:39:30.447300+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260408203930448307,2026-04-08T20:39:30.448341+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260408203930449324,2026-04-08T20:39:30.449357+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260408203930449324,2026-04-08T20:39:30.449481+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260408203930450463,2026-04-08T20:39:30.450495+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
