trade_id,timestamp,symbol,direction,volume,entry_price,stop_loss,take_profit,exit_price,closed_pnl,status,comment
POS_PAPER_20260411212957021046,2026-04-11T21:29:57.021087+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213147335563,2026-04-11T21:31:47.335637+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213147338233,2026-04-11T21:31:47.338268+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213147339232,2026-04-11T21:31:47.339266+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213147340197,2026-04-11T21:31:47.340231+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213147340197,2026-04-11T21:31:47.340353+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411213147341285,2026-04-11T21:31:47.341319+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213412338485,2026-04-11T21:34:12.338543+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213412341269,2026-04-11T21:34:12.341306+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213412343059,2026-04-11T21:34:12.343185+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213412345668,2026-04-11T21:34:12.345720+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213412345668,2026-04-11T21:34:12.345892+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411213412346924,2026-04-11T21:34:12.346958+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213455448129,2026-04-11T21:34:55.448184+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213455450755,2026-04-11T21:34:55.450794+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213455451740,2026-04-11T21:34:55.451774+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213455452705,2026-04-11T21:34:55.452738+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213455452705,2026-04-11T21:34:55.452862+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411213455453793,2026-04-11T21:34:55.453827+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213936472407,2026-04-11T21:39:36.472501+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213936476769,2026-04-11T21:39:36.476839+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213936478421,2026-04-11T21:39:36.478486+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213936480050,2026-04-11T21:39:36.480114+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411213936480050,2026-04-11T21:39:36.480318+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411213936481856,2026-04-11T21:39:36.481917+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214006095846,2026-04-11T21:40:06.095902+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214006098687,2026-04-11T21:40:06.098735+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214006099747,2026-04-11T21:40:06.099782+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214006100753,2026-04-11T21:40:06.100786+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214006100753,2026-04-11T21:40:06.100908+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411214006101861,2026-04-11T21:40:06.101893+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214035304298,2026-04-11T21:40:35.304353+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214035306913,2026-04-11T21:40:35.306946+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214035307885,2026-04-11T21:40:35.307918+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214035308874,2026-04-11T21:40:35.308909+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214035308874,2026-04-11T21:40:35.309032+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411214035309968,2026-04-11T21:40:35.310001+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214104347366,2026-04-11T21:41:04.347424+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214104350023,2026-04-11T21:41:04.350064+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214104351244,2026-04-11T21:41:04.351292+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214104352506,2026-04-11T21:41:04.352549+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214104352506,2026-04-11T21:41:04.352699+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411214104353724,2026-04-11T21:41:04.353764+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214133446284,2026-04-11T21:41:33.446339+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214133448918,2026-04-11T21:41:33.448959+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214133449912,2026-04-11T21:41:33.449947+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214133450888,2026-04-11T21:41:33.450922+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214133450888,2026-04-11T21:41:33.451046+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411214133451979,2026-04-11T21:41:33.452013+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214203507728,2026-04-11T21:42:03.507782+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214203510387,2026-04-11T21:42:03.510424+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214203511400,2026-04-11T21:42:03.511433+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214203512378,2026-04-11T21:42:03.512411+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214203512378,2026-04-11T21:42:03.512531+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411214203513470,2026-04-11T21:42:03.513504+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214232209654,2026-04-11T21:42:32.209712+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214232212292,2026-04-11T21:42:32.212333+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214232213289,2026-04-11T21:42:32.213324+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214232214268,2026-04-11T21:42:32.214304+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214232214268,2026-04-11T21:42:32.214428+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411214232215397,2026-04-11T21:42:32.215432+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214351271398,2026-04-11T21:43:51.271455+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214351274039,2026-04-11T21:43:51.274078+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214351275037,2026-04-11T21:43:51.275073+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214351276029,2026-04-11T21:43:51.276065+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214351276029,2026-04-11T21:43:51.276190+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411214351277125,2026-04-11T21:43:51.277160+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214420529954,2026-04-11T21:44:20.530015+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214420532705,2026-04-11T21:44:20.532753+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214420533771,2026-04-11T21:44:20.533814+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214420534808,2026-04-11T21:44:20.534856+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214420534808,2026-04-11T21:44:20.535032+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411214420536207,2026-04-11T21:44:20.536249+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214449400080,2026-04-11T21:44:49.400136+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214449402822,2026-04-11T21:44:49.402884+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214449403915,2026-04-11T21:44:49.403949+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214449404881,2026-04-11T21:44:49.404915+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214449404881,2026-04-11T21:44:49.405036+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411214449405980,2026-04-11T21:44:49.406071+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214519511446,2026-04-11T21:45:19.511498+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214519514224,2026-04-11T21:45:19.514259+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214519515192,2026-04-11T21:45:19.515225+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214519516159,2026-04-11T21:45:19.516193+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214519516159,2026-04-11T21:45:19.516316+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411214519517252,2026-04-11T21:45:19.517286+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214547762998,2026-04-11T21:45:47.763054+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214547765707,2026-04-11T21:45:47.765743+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214547766727,2026-04-11T21:45:47.766761+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214547767736,2026-04-11T21:45:47.767770+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411214547767736,2026-04-11T21:45:47.767893+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411214547768868,2026-04-11T21:45:47.768903+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411224730148477,2026-04-11T22:47:30.148559+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411224730153258,2026-04-11T22:47:30.153306+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411224730154984,2026-04-11T22:47:30.155031+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411224730156782,2026-04-11T22:47:30.156829+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411224730156782,2026-04-11T22:47:30.157015+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411224730158707,2026-04-11T22:47:30.158755+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411224842478543,2026-04-11T22:48:42.478669+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411224842483687,2026-04-11T22:48:42.483748+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411224842485536,2026-04-11T22:48:42.485615+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411224842487403,2026-04-11T22:48:42.487455+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411224842487403,2026-04-11T22:48:42.487680+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411224842489475,2026-04-11T22:48:42.489527+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225046473348,2026-04-11T22:50:46.473404+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225046475939,2026-04-11T22:50:46.475979+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225046476917,2026-04-11T22:50:46.476952+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225046477890,2026-04-11T22:50:46.477925+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225046477890,2026-04-11T22:50:46.478050+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411225046478981,2026-04-11T22:50:46.479017+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225310213151,2026-04-11T22:53:10.213208+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225310215960,2026-04-11T22:53:10.216006+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225310217035,2026-04-11T22:53:10.217079+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225310218116,2026-04-11T22:53:10.218161+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225310218116,2026-04-11T22:53:10.218320+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411225310219280,2026-04-11T22:53:10.219319+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225550313855,2026-04-11T22:55:50.313912+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225550316451,2026-04-11T22:55:50.316491+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225550317434,2026-04-11T22:55:50.317469+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225550318394,2026-04-11T22:55:50.318428+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225550318394,2026-04-11T22:55:50.318560+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411225550319485,2026-04-11T22:55:50.319518+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225715599770,2026-04-11T22:57:15.599826+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225715602489,2026-04-11T22:57:15.602529+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225715603500,2026-04-11T22:57:15.603534+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225715604489,2026-04-11T22:57:15.604522+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411225715604489,2026-04-11T22:57:15.604652+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411225715605602,2026-04-11T22:57:15.605636+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411230923036492,2026-04-11T23:09:23.036548+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411230923039105,2026-04-11T23:09:23.039145+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411230923040091,2026-04-11T23:09:23.040125+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411230923041056,2026-04-11T23:09:23.041091+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411230923041056,2026-04-11T23:09:23.041214+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411230923042147,2026-04-11T23:09:23.042182+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411231112783529,2026-04-11T23:11:12.783603+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411231112786271,2026-04-11T23:11:12.786307+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411231112787284,2026-04-11T23:11:12.787317+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411231112788287,2026-04-11T23:11:12.788320+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411231112788287,2026-04-11T23:11:12.788446+00:00,GBPUSD,long,0.5,1.2600160100190751,1.258,1.262,1.261,49.199499046237435,closed,[PAPER MODE] test signal
POS_PAPER_20260411231112789424,2026-04-11T23:11:12.789458+00:00,GBPUSD,long,0.5,1.2600112191527422,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411231313582769,2026-04-11T23:13:13.582823+00:00,GBPUSD,long,0.5,1.2600128652086833,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411231313585327,2026-04-11T23:13:13.585361+00:00,GBPUSD,long,0.5,1.2600232042484762,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260411231313586288,2026-04-11T23:13:13.586320+00:00,GBPUSD,long,0.5,1.260014420854809,1.258,1.262,,0.0,open,[PAPER MODE] test signal
