trade_id,timestamp,symbol,direction,volume,entry_price,stop_loss,take_profit,exit_price,closed_pnl,status,comment
POS_PAPER_20260410010656849820,2026-04-10T01:06:56.849852+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410010656850763,2026-04-10T01:06:56.850793+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410010656850763,2026-04-10T01:06:56.850912+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410010656851827,2026-04-10T01:06:56.851859+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410010900498533,2026-04-10T01:09:00.498593+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410010900501154,2026-04-10T01:09:00.501192+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410010900502132,2026-04-10T01:09:00.502166+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410010900503088,2026-04-10T01:09:00.503120+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410010900503088,2026-04-10T01:09:00.503241+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410010900504160,2026-04-10T01:09:00.504193+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011211861748,2026-04-10T01:12:11.861803+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011211864427,2026-04-10T01:12:11.864466+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011211865444,2026-04-10T01:12:11.865479+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011211866425,2026-04-10T01:12:11.866458+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011211866425,2026-04-10T01:12:11.866580+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410011211867522,2026-04-10T01:12:11.867556+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011302994867,2026-04-10T01:13:02.994921+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011302997481,2026-04-10T01:13:02.997516+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011302998451,2026-04-10T01:13:02.998485+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011302999413,2026-04-10T01:13:02.999446+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011302999413,2026-04-10T01:13:02.999568+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410011303000502,2026-04-10T01:13:03.000536+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011444505110,2026-04-10T01:14:44.505165+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011444507723,2026-04-10T01:14:44.507760+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011444508700,2026-04-10T01:14:44.508733+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011444509655,2026-04-10T01:14:44.509688+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410011444509655,2026-04-10T01:14:44.509811+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410011444510734,2026-04-10T01:14:44.510768+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410105336386084,2026-04-10T10:53:36.386136+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410105336389196,2026-04-10T10:53:36.389238+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410105336390179,2026-04-10T10:53:36.390211+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410105336391140,2026-04-10T10:53:36.391173+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410105336391140,2026-04-10T10:53:36.391294+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410105336392220,2026-04-10T10:53:36.392253+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410110706744427,2026-04-10T11:07:06.744478+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410110706747121,2026-04-10T11:07:06.747155+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410110706748121,2026-04-10T11:07:06.748153+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410110706749110,2026-04-10T11:07:06.749143+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410110706749110,2026-04-10T11:07:06.749262+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410110706750223,2026-04-10T11:07:06.750256+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410110739279762,2026-04-10T11:07:39.279818+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410110739282565,2026-04-10T11:07:39.282629+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410110739283672,2026-04-10T11:07:39.283709+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410110739284716,2026-04-10T11:07:39.284753+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410110739284716,2026-04-10T11:07:39.284889+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410110739285883,2026-04-10T11:07:39.285919+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111049973830,2026-04-10T11:10:49.973892+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111049976795,2026-04-10T11:10:49.976849+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111049977932,2026-04-10T11:10:49.977980+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111049979039,2026-04-10T11:10:49.979084+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111049979039,2026-04-10T11:10:49.979232+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410111049980282,2026-04-10T11:10:49.980326+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111309267130,2026-04-10T11:13:09.267259+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111309272120,2026-04-10T11:13:09.272213+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111309274019,2026-04-10T11:13:09.274086+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111309275876,2026-04-10T11:13:09.275942+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111309275876,2026-04-10T11:13:09.276165+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410111309278075,2026-04-10T11:13:09.278148+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111434434224,2026-04-10T11:14:34.434278+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111434436824,2026-04-10T11:14:34.436862+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111434437795,2026-04-10T11:14:34.437829+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111434438753,2026-04-10T11:14:34.438787+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111434438753,2026-04-10T11:14:34.438910+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410111434439832,2026-04-10T11:14:34.439866+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111508900308,2026-04-10T11:15:08.900358+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111508903014,2026-04-10T11:15:08.903048+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111508904023,2026-04-10T11:15:08.904056+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111508905028,2026-04-10T11:15:08.905062+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410111508905028,2026-04-10T11:15:08.905183+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410111508906153,2026-04-10T11:15:08.906187+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410150053279178,2026-04-10T15:00:53.279231+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410150053281993,2026-04-10T15:00:53.282033+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410150053283059,2026-04-10T15:00:53.283094+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410150053284109,2026-04-10T15:00:53.284143+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410150053284109,2026-04-10T15:00:53.284266+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410150053285276,2026-04-10T15:00:53.285311+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410162455022149,2026-04-10T16:24:55.022202+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410162455024901,2026-04-10T16:24:55.024940+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410162455025931,2026-04-10T16:24:55.025964+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410162455026940,2026-04-10T16:24:55.026972+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410162455026940,2026-04-10T16:24:55.027093+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410162455028069,2026-04-10T16:24:55.028102+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410165355750639,2026-04-10T16:53:55.750695+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410165355753374,2026-04-10T16:53:55.753415+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410165355754397,2026-04-10T16:53:55.754433+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410165355755417,2026-04-10T16:53:55.755452+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
POS_PAPER_20260410165355755417,2026-04-10T16:53:55.755580+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,1.261,49.99999999999449,closed,[PAPER MODE] test signal
POS_PAPER_20260410165355756554,2026-04-10T16:53:55.756599+00:00,GBPUSD,long,0.5,1.26,1.258,1.262,,0.0,open,[PAPER MODE] test signal
